environment_id,simplified_edge_id,network_length,straight_distance,individual_circuity,excess_length,excess_share,straight_distance_weight,aggregate_circuity_excess_contribution,source_fragment_count,source_provenance
38,env38_simplified_edge_00043,47.76836794585611,46.11577894082166,1.0358356519827008,1.65258900503445,0.015306597512195185,0.009104377548522185,0.0003262613053479561,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0008"",""env38_shape_4330855547524397474_segment_0007""],""fragment_ids"":[""env38_topology_fragment_00082"",""env38_topology_fragment_00081""]}"
38,env38_simplified_edge_00044,72.17641466878302,71.6901585142663,1.0067827462596552,0.4862561545167239,0.004503798114559117,0.014153382738365024,9.5998803830113e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0028"",""env38_shape_4330855547456548042_segment_0027""],""fragment_ids"":[""env38_topology_fragment_00059"",""env38_topology_fragment_00058""]}"
38,env38_simplified_edge_00045,143.08409062211604,142.85852022884964,1.001578977528992,0.22557039326639483,0.002089276408034866,0.028203750084232385,4.453308761630762e-05,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0006"",""env38_shape_4330855547524397474_segment_0005""],""fragment_ids"":[""env38_topology_fragment_00077"",""env38_topology_fragment_00076""]}"
38,env38_simplified_edge_00046,75.51091709251168,75.4950721995693,1.0002098798303085,0.01584489294238267,0.00014675844880610096,0.014904565338467932,3.1281676440613996e-06,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0006"",""env38_shape_4330855547524397474_segment_0007""],""fragment_ids"":[""env38_topology_fragment_00078"",""env38_topology_fragment_00079""]}"
38,env38_simplified_edge_00047,83.41214396918215,81.62687439343601,1.0218711005292358,1.7852695757461419,0.016535510501078276,0.01611513238315471,0.0003524556803939198,2,"{""shape_ids"":[""env38_shape_4330855546755831596"",""env38_shape_4330855546755831596""],""segment_ids"":[""env38_shape_4330855546755831596_segment_0001"",""env38_shape_4330855546755831596_segment_0004""],""fragment_ids"":[""env38_topology_fragment_00001"",""env38_topology_fragment_00015""]}"
38,env38_simplified_edge_00048,36.78972735479909,36.78972735468345,1.0000000000031433,1.156408302449563e-10,1.071087632280801e-12,0.007263187903083147,2.283031540951971e-14,1,"{""shape_ids"":[""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0007""],""fragment_ids"":[""env38_topology_fragment_00080""]}"
38,env38_simplified_edge_00049,62.9952967548427,61.07842222702535,1.0313838252188707,1.916874527817349,0.017754460903040867,0.012058367630230904,0.00037843770213205434,4,"{""shape_ids"":[""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337"",""env38_shape_4330855547529842337""],""segment_ids"":[""env38_shape_4330855547529842337_segment_0015"",""env38_shape_4330855547529842337_segment_0016"",""env38_shape_4330855547529842337_segment_0017"",""env38_shape_4330855547529842337_segment_0018""],""fragment_ids"":[""env38_topology_fragment_00131"",""env38_topology_fragment_00132"",""env38_topology_fragment_00133"",""env38_topology_fragment_00134""]}"
38,env38_simplified_edge_00050,36.99638060703486,36.99614711615191,1.0000063112216042,0.0002334908829482174,2.1626375082780724e-06,0.007303940189720144,4.6096785120474773e-08,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0005"",""env38_shape_4330855547524397474_segment_0001""],""fragment_ids"":[""env38_topology_fragment_00075"",""env38_topology_fragment_00070""]}"
38,env38_simplified_edge_00051,90.35246281158291,78.89128527066593,1.1452781191432633,11.461177540916978,0.1061556328283632,0.015575060486650697,0.0022627154930431725,4,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0020"",""env38_shape_4330855547524397474_segment_0019"",""env38_shape_4330855547524397474_segment_0018"",""env38_shape_4330855547524397474_segment_0017""],""fragment_ids"":[""env38_topology_fragment_00097"",""env38_topology_fragment_00096"",""env38_topology_fragment_00095"",""env38_topology_fragment_00094""]}"
38,env38_simplified_edge_00052,56.78516335219466,54.58791626318196,1.0402515288991656,2.1972470890126985,0.02035132554065297,0.01077698372795322,0.00043379007197154605,3,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0022"",""env38_shape_4330855547456548042_segment_0021"",""env38_shape_4330855547456548042_segment_0020""],""fragment_ids"":[""env38_topology_fragment_00047"",""env38_topology_fragment_00046"",""env38_topology_fragment_00045""]}"
38,env38_simplified_edge_00053,38.783235697277206,38.7832356973003,0.9999999999994046,-2.3092638912203256e-11,-2.13888467275736e-13,0.007656754986067979,-4.559049160119143e-15,1,"{""shape_ids"":[""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0029""],""fragment_ids"":[""env38_topology_fragment_00108""]}"
38,env38_simplified_edge_00054,82.75906052733909,82.75906052733909,1.0,0.0,0.0,0.016338653491439207,0.0,1,"{""shape_ids"":[""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0002""],""fragment_ids"":[""env38_topology_fragment_00071""]}"
38,env38_simplified_edge_00055,60.0430577435329,59.98309379104935,1.0009996808882922,0.059963952483549576,0.0005553976718409528,0.011842123128895368,1.1838344168759533e-05,2,"{""shape_ids"":[""env38_shape_4330855547524397474"",""env38_shape_4330855547524397474""],""segment_ids"":[""env38_shape_4330855547524397474_segment_0030"",""env38_shape_4330855547524397474_segment_0029""],""fragment_ids"":[""env38_topology_fragment_00110"",""env38_topology_fragment_00109""]}"
38,env38_simplified_edge_00056,126.45015224258502,126.44594443509993,1.0000332775203182,0.004207807485087756,3.8973522991397295e-05,0.02496350802387847,8.30723645477124e-07,2,"{""shape_ids"":[""env38_shape_4330855547829185599"",""env38_shape_4330855547829185599""],""segment_ids"":[""env38_shape_4330855547829185599_segment_0001"",""env38_shape_4330855547829185599_segment_0002""],""fragment_ids"":[""env38_topology_fragment_00145"",""env38_topology_fragment_00147""]}"
38,env38_simplified_edge_00057,34.743126567261726,33.85455050296581,1.0262468723139029,0.8885760642959184,0.008230162571403871,0.006683712529501958,0.0001754265493446704,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0010"",""env38_shape_4330855547456548042_segment_0009""],""fragment_ids"":[""env38_topology_fragment_00030"",""env38_topology_fragment_00029""]}"
38,env38_simplified_edge_00058,45.8386627240515,45.57275744412007,1.0058347419564742,0.265905279931431,0.0024628658933823415,0.008997171884073165,5.249617628161205e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0010"",""env38_shape_4330855547456548042_segment_0011""],""fragment_ids"":[""env38_topology_fragment_00031"",""env38_topology_fragment_00032""]}"
38,env38_simplified_edge_00059,37.49725992221705,37.32934670938491,1.004498155677338,0.1679132128321399,0.001555244503001855,0.00736972190186904,3.315015641329474e-05,2,"{""shape_ids"":[""env38_shape_4330855547456548042"",""env38_shape_4330855547456548042""],""segment_ids"":[""env38_shape_4330855547456548042_segment_0020"",""env38_shape_4330855547456548042_segment_0019""],""fragment_ids"":[""env38_topology_fragment_00044"",""env38_topology_fragment_00043""]}"
